"Solin, Daniel R. ",3
"Collodi, Carlo ",3
"Doyle, Elizabeth ",3
"Snyder, Timothy ",3
"Furniss, Megan ",3
"Dohrmann, George ",3
"Kurland, Michael ",3
"Jenkins, Jerry ",3
"Grann, David ",3
"Ondaatje, Michael ",3
"Vollmann, William T. ",3
"Carr, Howie ",3
"Tocqueville, Alexis de ",3
"Susskind, Leonard ",3
"Gynther, Dana ",3
"Musgrave, Susan ",3
"Shapiro, Ronald M. ",3
" Lawrence, George (TRN)",3
" Hausenblas, Heather A. ",3
"Casey, William ",3
"Hof, Dennis ",3
" Browne, S. G. ",3
"La Plante, Lynda ",3
" Benson, Amber ",3
"Jackson, Ellen ",3
"Lawrence, D. H. ",3
"Brady, Joanna ",3
"Gorant, Jim ",3
"Wilson, Robert ",3
"Taylor, Nicole A. ",3
"Nadzam, Bonnie ",3
" Wingerchuk, Dean ",3
"Swift, Graham ",3
"Cahill, Thomas ",3
"Schreiber, Katherine ",3
" Johnston, Aaron ",3
"Keller, Helen ",3
" Candelise, Livia (EDT)",3
"Walker, Cami ",3
"Franklin, Emily ",3
"Silverberg, Robert ",3
"Alcott, Louisa May ",3
" Keene, Brian ",3
"Gennick, Jonathan ",3
"Bird, Kai ",3
"Baker, David ",3
"Wheelan, Joseph ",3
"Frank, Jacquelyn ",3
"Wolfe, Tom ",3
"Jamali, Naveed ",3
"Connors, Rose ",3
" Vandehey, Tim (CON)",3
"Rakoff, David ",3
" Melo, Esperanca (ILT)",3
" Hadi, Ali S. ",3
" Wenzel, Brendan (ILT)",3
"Bray, Libba ",3
"Flaubert, Gustave ",3
"Golden, Christopher ",3
"Willis, Deborah ",3
"Barrett, S. M. ",3
"Schulman, Helen ",3
"McElroy, Wendy ",3
" Sherwin, Martin J. ",3
"Montgomery, Liv ",3
"English, Charlotte E. ",3
"Grant, Mira ",3
" Henican, Ellis ",3
"Sutcliff, Rosemary ",3
"Crummey, Michael ",3
"Kaniuk, Yoram ",3
"Franklin, Devon ",3
" Halpin, Brendan ",3
"Demaerschalk, Bart ",3
"McCulley, Johnston ",3
"Lowe, J. ",3
"Secor, Laura ",3
"Kingsbury, Karen ",2
"Tishy, Cecelia ",2
"Trout, Jack ",2
"Cuomo, Margaret I. ",2
"White, Gloria ",2
"Havill, Steven F. ",2
"Backman, Fredrik ",2
"Gruber, Michael ",2
"Reasoner, James ",2
"Rosen, Lucy ",2
"Born, Paul ",2
"Steinmetz, Ferrett ",2
"Wiedemer, David ",2
"Finkel, Madelon (EDT)",2
"Shakespeare, William ",2
"Bronte, Emily ",2
"Heller, Zoe ",2
"Thompson, Warren ",2
"Hamilton, Virginia ",2
"Leinster, Murray ",2
"Carr, Nicholas ",2
" Nolt, Steven M. ",2
"Marshall, Susan ",2
"Burnett, Frances Hodgson ",2
"Craven, Jerry ",2
"Phillips, Scott ",2
"Priest, Christopher ",2
"Morpurgo, Michael ",2
"Woodruff, Elvira ",2
"Fenady, Andrew J. ",2
"Sabar, Ariel ",2
"Carrington, Tori ",2
"Murphy, Pat ",2
" Forsyth, Chelsea ",2
"Weverka, Peter ",2
" Epstein, Jonathan ",2
"Fox, Addison ",2
"Dawson, M. E. ",2
" Alter, David ",2
"Shane, Rachel ",2
"Moers, Walter ",2
"Lane, Eric (EDT)",2
"Wightwick, Jane ",2
"Brown, Kate Lord ",2
"Kanon, Joseph ",2
"Medina, Pablo ",2
"Gorman, John ",2
"Mortenson, Greg ",2
"Cohen, Jared ",2
" Rivkin, Steve ",2
"Fish, Robert L. ",2
" Chaudhuri, Kallol ",2
"Falkner, Tammy ",2
"Kellogg, Lorie ",2
"Wiggin, Kate Douglas Smith ",2
"Haley, James L. ",2
"Jones, Dawn ",2
"Harris, Shirley ",2
" Howkins, Angela ",2
" Robinson, Spider ",2
"Wilson, Daniel H. ",2
"Webb, Betty ",2
" Sacristán, Pedro Pablo ",2
"Harris, Larry ",2
"Galloway, Gregory ",2
"Gerrold, David ",2
"Gellis, Roberta ",2
"Limbaugh, David ",2
" Ziglar, Zig ",2
"Lock, James ",2
"Hall, Adam ",2
"Moorehead, Caroline ",2
"Washington, Booker T. ",2
"Kraybill, Donal B. ",2
"Bonfiglioli, Kyril ",2
"Rock, Peter ",2
"Ehrenreich, Barbara ",2
"Walker, Pamela ",2
" Gooch, Curt ",2
"Currie, Donna ",2
"Bunyan, John ",2
" Butler, Charles Dawson ",2
" Davey, Chris (ILT)",2
"Beaumont, Charles ",2
"King, Winston ",2
"Mcnear, Suzanne ",2
"Suarez, Frank ",2
"Hecht, Daniel ",2
"Howarth, David ",2
"Davis, Christopher ",2
"De Castrique, Mark ",2
"Henty, G. A. ",2
"Saavedra, Miguel De Cervantes ",2
"Kerouac, Jack ",2
"Greenhalgh, Fred ",2
"Jantzen, Doug ",2
" Claude, Jean (ILT)",2
"Tako, Barbara ",2
"Sellers, Heather ",2
"Parker, John L. ",2
"Moreno, Rita ",2
"Spark, Muriel ",2
"Portis, Charles ",2
"Kinzer, Stephen ",2
" Spitzer, Cindy S. ",2
"Emmons, Henry, M.D. ",2
" Radford, Edwin ",2
"Ryan, Anthony ",2
"Brady, Frank ",2
"Willis, Clint ",2
"Kattan-Ibarra, Juan ",2
"Santos, Alan ",2
"Stead, Christina ",2
"Duberstein, Larry ",2
"Moore, Steve ",2
"Flanagan, Bryan ",2
"Ricks, Thomas E. ",2
"Forsyth, Annie ",2
"Halvorson, Heidi Grant ",2
"Sultan, Rosie ",2
"Stowe, Harriet Beecher ",2
Made for Success (COR),2
" Le Grange, Daniel ",2
"Vance, Benjamin ",2
"Bradford, Sarah ",2
"Millhone, Mark ",2
"Hirsch, E. D. ",2
"Chieng, Chieh ",2
" Wiedemer, Robert A. ",2
"Martin, Wednesday ",2
"Goldsher, Alan ",2
"Callen, Alissa ",2
" Bevilacqua, Joe ",2
"Becker, Jo ",2
"Mayhew, Anna Jean ",2
" Gaafar, Mahmoud ",2
"Freeman, Kimberley ",2
" Burroughs, William S. ",2
"Copeland, Cynthia L. ",2
"Froelich, Paula ",2
"Radford, Mona A. ",2
"Hood, Ann ",2
"Carey, Peter ",2
" Brownjohn, John (TRN)",2
" Forsyth, Holly ",2
" Shengold, Nina (EDT)",2
"Wray, John ",1
" Freely, Maureen (TRN)",1
"Steadman, Ralph ",1
"Barkley, Callie ",1
"Ford, Weston ",1
"Pajer, Bernadette ",1
"Dudman, Clare ",1
"Kipling, Rudyard ",1
"Hoeg, Peter ",1
"Payne, C. D. ",1
"Brown, Jo Ann ",1
"Diamant, Anita ",1
"Coulter, Frederica ",1
"Paleja, Shaker ",1
"Morton, Andrew ",1
"Demora, Marialisa ",1
"Coates, John ",1
"Morey, Jennifer ",1
"Trump, Donald ",1
" Riti, Marsha (ILT)",1
"Foreman, Mark ",1
"Douglas, Lloyd C. ",1
"Sawyer, Robert J. ",1
"Klein, Aaron J. ",1
"Weinberg, Steven ",1
" Riggio, Thomas P. (EDT)",1
" West, James L. W., III (EDT)",1
"Hayes, Helen ",1
"Quinn, Kate ",1
"Flores, Opal ",1
"Gray, Kes ",1
"St. John, Patricia ",1
"Felix, Rebecca ",1
"Nichol, James W. ",1
"Green, Roger Lancelyn ",1
"Shusterman, Neal ",1
"McClintock, Norah ",1
"Peters, Justin ",1
" Aitken, Martin (TRN)",1
"Shadid, Anthony ",1
"Miley, Mary ",1
"Ouyang, Defang ",1
"Monk, Linda R. ",1
"Myers, Steven Lee ",1
"Gessen, Keith ",1
"Goldberg, Jonah ",1
"Lehner, Peter ",1
"Rosenblatt, Roger ",1
" Douroumis, Dennis (EDT)",1
"Pepper, Sarah J. ",1
"Kallio, Jamie ",1
"Rinehart, Mary Roberts ",1
"Louellen, Amie ",1
"Servan-Schreiber, David ",1
"Lortz, Richard ",1
"King, James ",1
"Nisbet, Jim ",1
"Morley, Christopher ",1
Avi ,1
"Ford, Ford Madox ",1
"Benjamin, Medea ",1
"Coville, Bruce ",1
"Bracewell, Patricia ",1
"Earhart, Kristin ",1
"Fry, Sonali ",1
"Robinson, Spider ",1
"Gifford, Rob ",1
"Hemingway, Ernest ",1
" Clifton-Brown, Holly (ILT)",1
"Butler, Susan ",1
"Webb, Steve ",1
"Clark, Marc ",1
"Green, Jonathan ",1
" Angliss, John (TRN)",1
"Coven, Wanda ",1
"Robbins, John ",1
"West, Jacqueline ",1
" Herwig, Holger ",1
"Gandhi, Mahatma ",1
"Nevin, David ",1
"Alexandra, Belinda ",1
"Montreuil, Margaret ",1
"Billingsley, Reshonda Tate ",1
"Uddin, Usman ",1
" Foreman, Jan ",1
"Polt, Richard ",1
" Levine, Stephen (CON)",1
" Geddes, Serena (ILT)",1
"Skousen, Mark ",1
"Singer, Peter ",1
"Cullin, Mitch ",1
" Siepmann, Juergen (EDT)",1
" Deans, Bob ",1
"Lerman, Eleanor ",1
"Thoma, Jesse J. ",1
"McClellan, Scott ",1
"Marlantes, Karl ",1
"Norton, Meredith ",1
"Isikoff, Michael ",1
"Zinser, Jana ",1
"McCann, Graham ",1
"Zoellner, Tom ",1
" Hatch, Katherine ",1
"Schwartz, Corey Rosen ",1
"Smith, Anna Deavere ",1
"Shawn, Allen ",1
"Murphy, James D. ",1
"Choi, Susan ",1
"Whaley, John Corey ",1
"Slocum, Joshua ",1
"Burroughs, William S. ",1
"St. James, Simone ",1
" Smith, Sean C. ",1
"Alexander, Robert ",1
" Desai, Mahadev (TRN)",1
" Hughes, Steven P. (ILT)",1
" Kraft, Jason (ILT)",1
"Casey, Ed ",1
"Andrews, David ",1
" Yamaguchi, Keika (ILT)",1
"Larson, Elyse ",1
" Burris, Priscilla (ILT)",1
"Bounds, E. M. ",1
"Toptas, Hasan Ali ",1
"Weintraub, Stanley ",1
"Worthley, Brad ",1
"Jackson, Sherard ",1
"Strieber, Whitley ",1
"D'Souza, Dinesh ",1
"Flynn, Vince ",1
"Mcgann, Oisín ",1
"Huxley, Aldous ",1
"Dharmapala, Su ",1
"Axelrod, Alan ",1
" King, Stephen ",1
"Sawyer, Elliott ",1
"Bell, Alden ",1
"Asaro, Catherine ",1
"Machiavelli, Niccolo ",1
"Cohen, Joshua C. ",1
" Gauthier, Ursula ",1
"Stiff, Martin ",1
"Birtcher, Baron R. ",1
"Larkin, Matt ",1
"Johnson, Chalmers ",1
"Gilhooly, Helen ",1
" Corn, David ",1
" Field, Jim (ILT)",1
"Russell, Trista ",1
"Michaels, Anne ",1
" Wallace, Gretchen Steidle ",1
"Hancock, Penny ",1
" Bryant, Niobia ",1
"Wiesel, Elie ",1
"Fitzpatrick, Becca ",1
"Koun, Yamada ",1
"Stanton, Nicholas Sheridan ",1
"Vaughan, Vivian ",1
"Kuhn, Shane ",1
" Priceman, Marjorie (ILT)",1
" Tse, Glenda (ILT)",1
"Bell, Samantha S. ",1
" Vivian, Siobhan ",1
"Rogers, Jonathan ",1
"Goldsmith, Oliver ",1
"Rutherfurd, Edward ",1
" Le Huche, Magali (ILT)",1
"Keyes, Marian ",1
"Holton, Cathy ",1
" Gomez, Rebecca J. ",1
"Yasuda, Anita ",1
"Steidle, Brian ",1
"O'Ryan, Ray ",1
"Thompson, Jean ",1
"James, Syrie ",1
"Rowell, Rebecca ",1
" Fahr, Alfred (EDT)",1
"Palmer, Linda ",1
"Dreiser, Theodore ",1
"Kusnet, David ",1
"Levine, Ondrea ",1
"Rainfield, Cheryl ",1
"Charles, Ray ",1
"Martin, Clancy ",1
"Griswold, Eliza ",1
"Eyman, Scott ",1
" Dang, KaSandra ",1
"Lott, John R., Jr. ",1
"Douglas, Kirk ",1
"Meeker, Meg ",1
"Bloland, Sue Erikson ",1
"Bercuson, David ",1
"Carlo, Philip ",1
"Mawer, Simon ",1
"Kafka, Franz ",1
"Senft, Adina ",1
"Horowitz, Mitch ",1
"Conrad, Barnaby ",1
"Howatch, Susan ",1
"Chesterton, G. K. ",1
"Crosby, Ellen ",1
